confidence,evidence,kind,source,target
high,line 13,defines,file:tests/test_preliminary_formal_search_package.py,symbol:tests.test_preliminary_formal_search_package.test_preliminary_formal_search_package_passes_agent60_preflight
high,,imports,file:tests/test_preliminary_formal_search_package.py,module:json
high,,imports,file:tests/test_preliminary_formal_search_package.py,module:water_ai.agents.agent_architecture_consolidation_agent
high,,imports,file:tests/test_preliminary_formal_search_package.py,module:water_ai.preliminary_formal_search_package
high,,imports_internal_file,file:tests/test_preliminary_formal_search_package.py,file:src/water_ai/agents/agent_architecture_consolidation_agent.py
high,,imports_internal_file,file:tests/test_preliminary_formal_search_package.py,file:src/water_ai/preliminary_formal_search_package.py
medium,,tests_or_verifies,file:tests/test_preliminary_formal_search_package.py,file:src/water_ai/preliminary_formal_search_package.py
high,line 95,defines,file:tests/test_presentation_asset_agent.py,symbol:tests.test_presentation_asset_agent._deliverable_metrics
high,line 122,defines,file:tests/test_presentation_asset_agent.py,symbol:tests.test_presentation_asset_agent._field_metrics
high,line 114,defines,file:tests/test_presentation_asset_agent.py,symbol:tests.test_presentation_asset_agent._project_metrics
high,line 4,defines,file:tests/test_presentation_asset_agent.py,symbol:tests.test_presentation_asset_agent.test_presentation_asset_agent_builds_slide_ready_assets
high,line 36,defines,file:tests/test_presentation_asset_agent.py,symbol:tests.test_presentation_asset_agent.test_presentation_asset_agent_derives_current_artifact_and_agent_counts
high,line 68,defines,file:tests/test_presentation_asset_agent.py,symbol:tests.test_presentation_asset_agent.test_presentation_asset_agent_describes_formal_deck_layer_when_present
high,line 55,defines,file:tests/test_presentation_asset_agent.py,symbol:tests.test_presentation_asset_agent.test_presentation_asset_agent_does_not_double_count_existing_presentation_layer
high,line 20,defines,file:tests/test_presentation_asset_agent.py,symbol:tests.test_presentation_asset_agent.test_presentation_asset_agent_preserves_recovery_boundary
high,line 85,defines,file:tests/test_presentation_asset_agent.py,symbol:tests.test_presentation_asset_agent.test_presentation_asset_agent_warns_when_data_is_synthetic
high,,imports,file:tests/test_presentation_asset_agent.py,module:water_ai.agents.presentation_asset_agent
high,,imports_internal_file,file:tests/test_presentation_asset_agent.py,file:src/water_ai/agents/presentation_asset_agent.py
medium,,tests_or_verifies,file:tests/test_presentation_asset_agent.py,file:src/water_ai/agents/presentation_asset_agent.py
high,line 36,defines,file:tests/test_presentation_deck_agent.py,symbol:tests.test_presentation_deck_agent._presentation_metrics
high,line 4,defines,file:tests/test_presentation_deck_agent.py,symbol:tests.test_presentation_deck_agent.test_presentation_deck_agent_builds_formal_deck_plan
high,line 30,defines,file:tests/test_presentation_deck_agent.py,symbol:tests.test_presentation_deck_agent.test_presentation_deck_agent_discloses_synthetic_data_boundary
high,line 17,defines,file:tests/test_presentation_deck_agent.py,symbol:tests.test_presentation_deck_agent.test_presentation_deck_agent_preserves_recovery_boundary_and_counts
high,,imports,file:tests/test_presentation_deck_agent.py,module:water_ai.agents.presentation_deck_agent
high,,imports_internal_file,file:tests/test_presentation_deck_agent.py,file:src/water_ai/agents/presentation_deck_agent.py
medium,,tests_or_verifies,file:tests/test_presentation_deck_agent.py,file:src/water_ai/agents/presentation_deck_agent.py
high,line 2501,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent._catalyst_proxy_metrics
high,line 2522,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent._collaborative_control_metrics
high,line 2553,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent._complete_field_rows_by_table
high,line 2228,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent._field_source_for_rows
high,line 2450,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent._operator_review_package
high,line 2485,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent._r7_metrics
high,line 2341,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent._ready_downstream_target_gate_preflight
high,line 2431,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent._ready_downstream_target_gate_result_arbitration
high,line 2535,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent._replay_evaluation_metrics
high,line 2397,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent._target_gate_result_package
high,line 2334,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent._write_csv
high,line 2663,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent._write_field_rows_csv_directory
high,line 2243,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent._write_r7_package_for_pressure_staging
high,line 1161,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_batch_bundle_preflight_finds_same_batch_table_gaps
high,line 1479,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_collection_checklist_clears_only_after_real_scenarios_are_accepted
high,line 1437,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_collection_checklist_maps_tables_scenarios_and_boundaries
high,line 1875,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_csv_template_directory_is_blocked_as_template_not_evidence
high,line 1845,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_csv_template_directory_is_written_with_six_required_tables
high,line 1736,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_field_rows_package_preflight_loads_csv_directory_and_passes_gates
high,line 1720,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_field_rows_package_preflight_loads_object_rows
high,line 1666,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_field_rows_package_preflight_rejects_invalid_root_shape
high,line 1816,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_field_rows_package_preflight_reports_missing_csv_table
high,line 1679,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_field_rows_package_preflight_reports_missing_expected_tables
high,line 708,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_field_rows_package_preflight_reports_missing_file
high,line 967,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_field_rows_package_schema_covers_required_tables_and_boundaries
high,line 730,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_operator_handoff_exposes_validation_path_for_missing_file
high,line 446,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_operator_review_accepts_approved_review_for_post_review_gate
high,line 479,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_operator_review_blocks_protective_write_request
high,line 400,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_operator_review_blocks_until_result_arbitration_ready
high,line 427,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_operator_review_waits_for_review_package_after_unanimous_arbitration
high,line 2197,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_patch_plan_clears_after_all_real_scenarios_are_accepted
high,line 2164,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_patch_plan_targets_rejected_template_scenario_rows
high,line 516,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_post_review_gate_blocks_until_operator_review_passes
high,line 573,defines,file:tests/test_pressure_resolution_replay_scenario_pack_agent.py,symbol:tests.test_pressure_resolution_replay_scenario_pack_agent.test_pressure_resolution_post_review_gate_emits_only_protective_candidate_after_approval
